"","MSZoning","LotShape","LandContour","LandSlope","Neighborhood","BldgType","HouseStyle","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","ExterQual","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","Fence","SaleCondition","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","SalePrice"
"395","RL","Reg","Lvl","Gtl","OldTown","1Fam","1.5Fin","Gable","MetalSd","MetalSd","None","TA","CBlock","TA","TA","No","Unf","Gd","Y","FuseA","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Normal","0","1","0","2","1","5","0","50",-0.415759725918888,-0.00186993357389756,"5","6",1940,1950,-0.576077035080244,-0.972684900323611,0.379660861786033,-0.734956778680678,-1.10615694769743,-0.109941213007094,-0.916235341638594,29,-1.02650592761034,-1.08968597438006,-0.751918199272585,-0.115616257738651,-0.0414192619662035,109000
"396","RL","Reg","Lvl","Gtl","Edwards","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","None","TA","CBlock","TA","TA","Av","BLQ","TA","Y","SBrkr","TA","Typ","No Fireplace","Attchd","Unf","TA","TA","Y","No Fence","Normal","1","1","0","3","1","6","0","20",-0.0995679301946654,-0.00461992149556975,"5","6",1956,1956,-0.576077035080244,0.64758059703349,-0.367170273802283,0.197331883427376,-0.0481823671468546,-0.794890864438069,-0.706903074497786,43,-1.02650592761034,0.575383897658476,-0.400869665356359,-0.704241947620518,-0.0414192619662035,129000
"397","RL","Reg","Low","Gtl","CollgCr","1Fam","1Story","Hip","MetalSd","MetalSd","None","TA","CBlock","TA","TA","Av","Rec","TA","Y","SBrkr","TA","Typ","No Fireplace","Detchd","RFn","TA","TA","Y","No Fence","Normal","0","1","0","2","1","6","0","20",-0.415759725918888,-0.0162011317305338,"5","5",1972,1972,-0.576077035080244,0.730896008264301,-1.01895017395209,-0.372526711993195,-0.694866096089747,-0.794890864438069,-1.18265822709053,72,0.31161787088171,0.5940925479061,0.963432591454425,-0.704241947620518,-0.0414192619662035,123000
"398","RL","Reg","Lvl","Gtl","NAmes","1Fam","2Story","Gable","VinylSd","VinylSd","BrkFace","TA","CBlock","TA","TA","No","ALQ","TA","Y","SBrkr","TA","Typ","TA","Attchd","RFn","TA","TA","Y","No Fence","Normal","0","2","0","4","1","8","1","60",-0.0600439557291376,-0.0142961667403879,"5","5",1962,1962,1.01329911209695,0.21127094348266,-0.550483370719415,-0.440909743443664,-0.741427324573635,1.34929934873716,0.56431469323003,49,-1.02650592761034,-0.977434072894317,-0.751918199272585,1.83137640879368,-0.0414192619662035,169500
"399","RM","Reg","Lvl","Gtl","IDOTRR","1Fam","1Story","Gable","MetalSd","MetalSd","None","TA","BrkTil","Fa","Po","No","Unf","Gd","Y","Mix","TA","Maj2","No Fireplace","Detchd","Unf","Po","Po","N","No Fence","Abnorml","0","1","0","2","1","6","0","30",-0.415759725918888,-0.00757017496748805,"5","2",1920,1950,-0.576077035080244,-0.972684900323611,0.891127033431364,-0.219804608420482,-0.22149360650355,-0.794890864438069,-0.834405455392641,9,-1.02650592761034,-0.631324043313273,-0.751918199272585,-0.704241947620518,-0.0414192619662035,67000
"400","FV","Reg","Lvl","Gtl","Somerst","1Fam","2Story","Gable","CemntBd","CmentBd","Stone","Gd","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","2","0","2","1","7","0","60",-0.218139853591249,-0.0116829455359569,"7","5",2006,2007,-0.0242103173103832,0.807633887029523,-0.650060855464524,0.0788012955798975,-0.130957884451545,0.208480196855466,0.0657232933128327,94,0.31161787088171,-0.163607787122672,-0.751918199272585,1.83137640879368,-0.0414192619662035,241000
"401","RL","IR2","Lvl","Gtl","Veenker","TwnhsE","1Story","Gable","BrkFace","BrkFace","None","Gd","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","1","1","1","1","4","2","120",-1.2852871641605,0.0217174406246016,"8","5",1996,1996,-0.576077035080244,0.750628605661072,-0.211014672724726,0.461746271702521,0.324307460724251,-0.794890864438069,-0.432868106604364,83,0.31161787088171,0.1263762917155,0.205486893226211,-0.251452955403697,-0.0414192619662035,245500
"402","RL","IR1","Lvl","Gtl","CollgCr","1Fam","1Story","Gable","VinylSd","VinylSd","None","Gd","PConc","Gd","TA","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","No Fence","Partial","0","2","0","3","1","6","1","20",-0.218139853591249,-0.0085470800906398,"7","5",2005,2005,-0.576077035080244,-0.920064640598888,1.62664254575319,0.575717990786636,0.381215628871226,-0.794890864438069,-0.391001653176203,92,0.31161787088171,-0.341339964475101,-0.751918199272585,-0.704241947620518,-0.0414192619662035,164990
"403","RL","Reg","Lvl","Gtl","Sawyer","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","None","TA","PConc","TA","TA","No","Unf","Ex","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","N","GdPrv","Normal","0","1","0","2","1","4","0","30",-0.415759725918888,-0.00154755488325748,"5","8",1940,1997,-0.576077035080244,-0.972684900323611,0.237084008628263,-0.878561144726662,-1.26912124739104,-0.794890864438069,-1.60512880259289,29,-1.02650592761034,-1.08968597438006,0.58844893022573,-0.704241947620518,-0.0414192619662035,108000
"404","RL","Reg","Lvl","Gtl","NoRidge","1Fam","2Story","Hip","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","TA","No","Unf","Gd","Y","SBrkr","Gd","Typ","TA","BuiltIn","Fin","TA","TA","Y","No Fence","Abnorml","0","2","1","4","1","10","1","60",0.88853143144353,0.0076841985305266,"8","5",1998,1998,3.01105663042385,-0.972684900323611,1.29848947102499,0.190493580282329,0.00613906608434834,1.72040919332517,1.42257698850734,85,0.31161787088171,-0.24779671323698,0.396967911725971,1.15219292046845,-0.0414192619662035,258000
"405","RL","IR1","Lvl","Gtl","Gilbert","1Fam","2Story","Gable","MetalSd","MetalSd","None","TA","PConc","Gd","TA","No","Unf","Gd","Y","SBrkr","TA","Typ","TA","BuiltIn","Fin","TA","TA","Y","No Fence","Normal","0","2","1","3","1","7","1","60",-0.218139853591249,-0.000746492682273044,"6","5",1995,1996,-0.576077035080244,-0.972684900323611,0.540342712170185,-0.573116937581236,-0.922498768677645,0.959863092070715,0.107589746740994,82,0.31161787088171,-0.467623353646563,-0.751918199272585,-0.100523291331424,-0.0414192619662035,168000
"406","RL","IR1","Lvl","Gtl","Sawyer","1Fam","1Story","Gable","Plywood","Plywood","None","TA","CBlock","TA","TA","No","BLQ","Ex","Y","SBrkr","TA","Min1","TA","Attchd","Unf","TA","TA","Y","GdWo","Normal","1","2","0","3","1","8","1","20",0.216623865529557,-0.00256842073695107,"4","4",1976,1993,-0.576077035080244,1.47415717687602,-0.910320190593785,0.509614393717849,1.18310345276041,-0.794890864438069,0.198934736038801,80,0.31161787088171,0.0796046660964399,0.205486893226211,0.473009432143216,-0.0414192619662035,150000
"407","RL","Reg","Lvl","Gtl","SWISU","1Fam","1.5Fin","Gable","MetalSd","MetalSd","None","TA","BrkTil","TA","TA","No","Unf","Ex","Y","FuseA","TA","Maj2","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Normal","0","1","0","3","1","6","0","50",-0.771475496108638,-0.000179887710845026,"6","5",1936,1950,-0.576077035080244,-0.972684900323611,1.12422887272105,0.0149771328927935,0.00872580100011991,-0.794890864438069,0.23509212763585,25,-1.02650592761034,-1.08968597438006,-0.751918199272585,-0.704241947620518,-0.0414192619662035,115000
"408","RL","Reg","Lvl","Gtl","Crawfor","1Fam","2Story","Gable","Wd Sdng","Plywood","None","TA","BrkTil","Gd","TA","No","Unf","Ex","Y","SBrkr","TA","Typ","No Fireplace","Attchd","Unf","TA","TA","Y","No Fence","Normal","0","2","0","4","1","8","0","70",-0.297187802522304,0.0247116548270617,"6","7",1915,1976,-0.576077035080244,-0.972684900323611,0.617288950382315,-0.495616168604038,-0.834549781541412,1.12938240379611,0.31311597266106,47,-1.02650592761034,-0.771638920170453,-0.751918199272585,-0.704241947620518,0.260441393676174,177000
"409","RL","Reg","Lvl","Gtl","NridgHt","1Fam","2Story","Gable","VinylSd","VinylSd","BrkFace","Gd","PConc","Ex","Gd","No","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","No Fence","Partial","0","2","1","3","1","9","1","60",1.52091502289197,0.0177658594014527,"7","5",2006,2006,1.35545647711427,-0.972684900323611,1.12196574806775,0.0126976985111112,-0.237014015998179,1.72728159785458,1.24940211296358,93,1.64974166937376,2.21706795688748,0.779929948725489,0.231521969627578,-0.0414192619662035,280000
"410","FV","Reg","Lvl","Gtl","Somerst","1Fam","2Story","Gable","VinylSd","VinylSd","Stone","Gd","PConc","Ex","TA","No","GLQ","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y","No Fence","Partial","1","2","1","3","1","8","1","60",0.572339635719307,0.00138316048619778,"8","5",2007,2008,-0.0242103173103832,0.757206138126663,-0.729270218329951,-0.053405898557675,-0.291335449229382,1.56005308763899,1.07051817558871,95,1.64974166937376,1.69790291251592,-0.751918199272585,0.835240625916672,-0.0414192619662035,339750
"411","RL","Reg","Lvl","Gtl","Edwards","1Fam","1Story","Gable","BrkComm","Brk Cmn","None","TA","CBlock","TA","Fa","No","Unf","TA","Y","FuseA","TA","Mod","No Fireplace","Attchd","Unf","TA","TA","Y","No Fence","Abnorml","0","1","0","3","1","5","0","20",-0.0995679301946654,-0.00461992149556975,"5","3",1958,1958,-0.576077035080244,-0.972684900323611,1.60401129922021,0.498217221809438,0.293266641734993,-0.794890864438069,-0.455704353928816,45,-1.02650592761034,-0.575198092570401,-0.751918199272585,-0.704241947620518,-0.0414192619662035,60000
"412","RL","Reg","Bnk","Gtl","Gilbert","2fmCon","1Story","Hip","Wd Sdng","Wd Sdng","None","TA","CBlock","TA","TA","Mn","Rec","TA","N","SBrkr","TA","Typ","No Fireplace","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","1","0","3","1","5","0","190",1.16519925270222,0.117879096422045,"5","5",1955,1955,-0.576077035080244,1.34260652756421,-1.28373575838794,-0.00325834216066477,-0.275815039734753,-0.794890864438069,-0.874368888210432,42,0.31161787088171,0.463131996172732,1.35437300422477,-0.704241947620518,-0.0414192619662035,145000
"413","FV","IR2","Lvl","Gtl","Somerst","1Fam","1Story","Gable","MetalSd","MetalSd","Stone","Ex","PConc","Ex","TA","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","No Fence","Partial","1","2","1","2","1","7","1","20",0.137575916598501,-0.0298631498778111,"7","5",2009,2009,1.80798718568555,0.294586354713472,0.734971432353807,0.940427491855801,0.81578709472085,-0.794890864438069,-0.0712941906338779,96,0.31161787088171,0.0515416907250039,-0.751918199272585,1.46914521502022,-0.0414192619662035,222000
"414","RM","Reg","Lvl","Gtl","OldTown","1Fam","1Story","Gable","WdShing","Wd Shng","None","TA","CBlock","TA","TA","No","Unf","Gd","Y","FuseA","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","No Fence","Normal","0","1","0","2","1","5","1","30",-0.573855623780999,-0.00760436664679836,"5","6",1927,1950,-0.576077035080244,-0.972684900323611,0.997493892136366,-0.112671192481414,-0.348243617376357,-0.794890864438069,-0.927653465300819,16,0.31161787088171,-0.528426466951341,-0.751918199272585,-0.704241947620518,0.203842520743228,115000
"415","RL","IR2","Lvl","Gtl","SawyerW","1Fam","2Story","Gable","VinylSd","VinylSd","None","Gd","PConc","Gd","TA","No","BLQ","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","Unf","TA","TA","Y","No Fence","Normal","0","2","1","3","1","9","1","60",-0.455283700384416,0.00347373744974254,"7","5",1993,1993,-0.576077035080244,-0.863059359230438,-0.154436556392278,0.0514480829997101,-0.213733401756235,1.53485427103117,1.10667556718576,80,1.64974166937376,0.958911227734769,0.811843451808782,2.118142770531,-0.0414192619662035,228000
"416","RL","IR1","Lvl","Gtl","Gilbert","1Fam","1Story","Gable","VinylSd","VinylSd","None","Gd","PConc","Gd","TA","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","Fin","TA","TA","Y","No Fence","Partial","0","2","0","3","1","6","0","20",0.0980519421329736,-0.00790232270935965,"7","5",2007,2007,-0.576077035080244,-0.920064640598888,1.69453628535213,0.644101022237104,0.458817676344373,-0.794890864438069,-0.333911034865073,94,0.31161787088171,-0.360048614722725,0.0459193778097454,-0.251452955403697,-0.0414192619662035,181134
"417","RL","Reg","Lvl","Gtl","Sawyer","1Fam","2Story","Hip","HdBoard","HdBoard","BrkFace","TA","CBlock","TA","TA","No","ALQ","TA","Y","SBrkr","TA","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","0","1","1","3","1","6","1","60",0.137575916598501,-0.0130554972339851,"6","7",1978,1978,0.544212401992573,-0.514450138554147,-0.235909043911003,-0.878561144726662,-1.26912124739104,0.872812634698217,-0.219729798242814,65,0.31161787088171,-0.15425346199886,-0.751918199272585,-0.704241947620518,-0.0414192619662035,149500
"418","RL","IR1","Lvl","Gtl","Crawfor","1Fam","2Story","Hip","Wd Sdng","Stucco","None","TA","BrkTil","Gd","TA","No","BLQ","TA","N","FuseA","TA","Typ","Gd","Detchd","Unf","TA","TA","N","No Fence","Normal","1","2","1","4","1","10","1","70",0.611863610184835,0.0581413481413147,"6","6",1918,1950,-0.576077035080244,1.50046730673838,-0.736059592289845,0.712484053687573,0.53641972381752,2.07777422885438,2.10956742885127,8,1.64974166937376,1.82886346424929,-0.751918199272585,-0.704241947620518,-0.0414192619662035,239000
"419","RL","Reg","Lvl","Gtl","Edwards","1Fam","1.5Fin","Gable","MetalSd","MetalSd","None","TA","BrkTil","TA","TA","No","ALQ","Fa","N","FuseF","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","P","No Fence","AdjLand","1","1","1","3","1","7","0","50",-0.415759725918888,-0.0115119871394054,"5","6",1940,1950,-0.576077035080244,-0.28862152390221,-0.278908412323664,-0.68708865666535,-1.05183551446622,0.0710321062673103,-0.725933280601495,29,-1.02650592761034,-1.08968597438006,-0.751918199272585,-0.704241947620518,-0.0414192619662035,126000
"420","RL","Reg","Lvl","Gtl","NAmes","1Fam","1Story","Gable","VinylSd","VinylSd","None","TA","CBlock","TA","TA","No","BLQ","Ex","Y","SBrkr","TA","Typ","Fa","Attchd","Unf","TA","TA","Y","No Fence","Normal","1","1","0","3","1","6","1","20",-0.218139853591249,-0.0100954747108353,"5","6",1968,1968,-0.576077035080244,0.726510986620574,-0.647797730811226,-0.00325834216066477,-0.275815039734753,-0.794890864438069,-0.874368888210432,55,-1.02650592761034,-0.790347570418077,-0.751918199272585,0.578660196993807,0.305720492022531,142000
"421","RM","Reg","Lvl","Gtl","Mitchel","Duplex","SFoyer","Gable","VinylSd","VinylSd","BrkFace","TA","PConc","Gd","Gd","Gd","GLQ","Ex","Y","SBrkr","TA","Typ","No Fireplace","Attchd","Fin","TA","TA","Y","No Fence","Alloca","2","2","0","2","2","8","0","90",0.295671814460613,-0.01688496531674,"7","5",1997,1998,0.527656400459477,1.89731176549566,-1.20452639552252,0.653218759763833,0.469164616007459,-0.794890864438069,-0.326298952423589,84,2.9878654678658,1.45469045929681,-0.751918199272585,-0.704241947620518,-0.0414192619662035,206300
"422","RL","IR1","Lvl","Gtl","NWAmes","1Fam","1Story","Gable","CemntBd","CmentBd","Stone","Gd","CBlock","Gd","TA","No","ALQ","Gd","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","0","2","0","3","1","8","1","20",1.08615130377117,0.0298843674541502,"6","7",1977,2000,0.11927502930978,1.75918358371827,-0.478063381813881,1.24131283023786,1.13654222427652,-0.794890864438069,0.164680365052124,64,0.31161787088171,0.262014006010774,1.16289198572501,-0.704241947620518,-0.0414192619662035,215000
"423","RL","Reg","HLS","Mod","Mitchel","1Fam","1Story","Hip","HdBoard","HdBoard","None","TA","CBlock","TA","TA","No","Unf","Ex","Y","FuseA","TA","Typ","No Fireplace","Attchd","RFn","TA","TA","N","No Fence","Normal","0","1","0","2","1","4","0","20",1.16519925270222,0.0548687159787563,"5","5",1954,1954,-0.576077035080244,-0.972684900323611,0.952231399070408,-0.15825988011506,-0.451713014007219,-0.794890864438069,-1.00377428971566,41,0.31161787088171,0.21991954295362,-0.751918199272585,-0.704241947620518,-0.0414192619662035,113000
"424","RL","Reg","Lvl","Gtl","NoRidge","1Fam","2Story","Gable","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","TA","No","GLQ","Gd","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","2","1","4","1","8","1","60",0.374719763391668,-0.00643208049901626,"8","5",1998,1998,2.0342525399712,1.18913077003377,-0.188383426191747,0.940427491855801,0.795093215394677,1.86243888693294,2.12098555251349,85,1.64974166937376,1.04310015384908,-0.751918199272585,0.291893835256487,-0.0414192619662035,315000
"425","RL","Reg","Lvl","Gtl","NAmes","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","BrkFace","TA","CBlock","Gd","TA","No","LwQ","Gd","Y","FuseA","TA","Typ","Gd","Attchd","RFn","TA","TA","Y","No Fence","Normal","1","1","0","2","1","6","1","20",0.0585279676674458,-0.00740898562216801,"6","5",1956,1956,-0.167695663930547,0.377901765944283,0.0288765405248541,0.315862471274855,0.086327848473267,-0.794890864438069,-0.607946002758495,43,-1.02650592761034,-0.823087708351419,-0.751918199272585,-0.0401514257025144,-0.0414192619662035,139000
"426","RM","Reg","HLS","Gtl","OldTown","1Fam","2Story","Gable","HdBoard","HdBoard","None","TA","CBlock","TA","TA","No","Unf","Gd","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","P","No Fence","Normal","0","1","1","3","1","6","2","60",-0.415759725918888,-0.0348697886339638,"7","8",1946,1992,-0.576077035080244,-0.972684900323611,0.189558390909007,-0.92642926674199,-1.17858552533903,0.767435765247298,-0.240663024956895,34,-1.02650592761034,-1.08968597438006,-0.751918199272585,-0.704241947620518,0.196296004352169,135000
"427","RL","Reg","Low","Mod","SawyerW","1Fam","SLvl","Gable","Wd Sdng","Wd Sdng","BrkFace","Gd","PConc","Gd","TA","Gd","GLQ","Gd","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","2","0","2","1","5","1","80",-0.0995679301946654,0.0111522117177153,"7","5",1989,1989,0.224129705686054,2.35554652726513,-1.28373575838794,1.04984034217655,1.24518509073893,-0.794890864438069,0.244607230687705,76,0.31161787088171,0.449100508487014,-0.113648137606721,-0.704241947620518,-0.0414192619662035,275000
"428","RL","IR1","Lvl","Gtl","NAmes","1Fam","1Story","Hip","MetalSd","MetalSd","None","TA","CBlock","TA","TA","No","Rec","Ex","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Normal","0","1","0","3","1","5","0","20",0.256147839995085,-0.00939698754778183,"4","6",1957,1957,-0.576077035080244,-0.341241783626933,0.117138402003473,-0.342894065031325,-0.661238542184717,-0.794890864438069,-1.15791895915571,51,-1.02650592761034,-0.565843767446589,-0.751918199272585,-0.704241947620518,-0.0414192619662035,109008
"429","RL","Reg","Lvl","Gtl","CollgCr","1Fam","1Story","Gable","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","RFn","TA","TA","Y","No Fence","Partial","1","2","0","2","1","6","0","20",-0.257663828056777,-0.0183405539502361,"7","5",2007,2007,0.0199390201112056,0.48314228539373,-0.0525959469938712,0.343215683855043,0.117368667462526,-0.794890864438069,-0.585109755434043,94,0.31161787088171,0.725053099639469,0.0858112566638619,0.110778238369759,-0.0414192619662035,195400
"430","RL","IR1","Lvl","Gtl","Timber","1Fam","1Story","Gable","HdBoard","HdBoard","None","TA","CBlock","Gd","TA","Mn","GLQ","TA","Y","SBrkr","Gd","Typ","TA","Attchd","Unf","TA","TA","Y","No Fence","Normal","1","2","0","3","1","6","1","20",2.35091848666806,0.00459229381575129,"6","5",1988,1988,-0.576077035080244,1.23078847564917,-0.407906517561646,0.762631610084583,0.645062590279926,-0.794890864438069,-0.196893550918363,75,0.31161787088171,0.481840646420356,-0.751918199272585,-0.704241947620518,0.277421055556058,175000
"431","RM","Reg","Lvl","Gtl","BrDale","Twnhs","2Story","Gable","HdBoard","HdBoard","BrkFace","TA","CBlock","TA","TA","No","ALQ","TA","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Abnorml","0","1","1","2","1","4","0","160",-1.95719473007447,-0.0431637131295222,"6","5",1971,1971,0.704253750145833,-0.12418321226245,-1.06647579167134,-1.30937424286461,-1.75801414647186,0.359673096502437,-1.00567731032603,58,-1.02650592761034,-0.977434072894317,-0.751918199272585,-0.704241947620518,-0.0414192619662035,85400
"432","RM","IR1","Bnk","Gtl","OldTown","1Fam","1.5Fin","Gable","MetalSd","MetalSd","None","TA","BrkTil","TA","TA","No","Unf","Gd","Y","SBrkr","TA","Typ","No Fireplace","No Garage","No Garage","No Garage","No Garage","N","MnPrv","Abnorml","0","1","0","4","1","7","0","50",-0.415759725918888,-0.0240847560743685,"6","7",1920,1998,-0.576077035080244,-0.972684900323611,0.755339554233488,-0.356570671321419,-0.193039522430063,-0.542902698359784,-0.604139961537753,47,-2.36462972610238,-2.2122049892375,-0.751918199272585,0.774868760287763,-0.0414192619662035,79900
